stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"50880590","2025-10-16 03:00:06","Côte d’Ivoire – AIP/ Présidentielle 2025 : Henriette Lagou invite Bocanda à faire d’elle la première femme présidente de la République","https://www.aip.ci/265735/cote-divoire-aip-presidentielle-2025-henriette-lagou-invite-bocanda-a-faire-delle-la-premiere-femme-presidente-de-la-republique/?utm_source=rss&utm_medium=rss&utm_campaign=cote-divoire-aip-presidentielle-2025-henriette-lagou-invite-bocanda-a-faire-delle-la-premiere-femme-presidente-de-la-republique","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
"50880585","2025-10-16 04:30:32","Côte d’Ivoire-AIP/ Présidentielle 2025: la Coalition nationale pour la paix-PDCI adoube la candidature de Jean-Louis Billon","https://www.aip.ci/265752/cote-divoire-aip-presidentielle-2025-la-coalition-nationale-pour-la-paix-pdci-adoube-la-candidature-de-jean-louis-billon/?utm_source=rss&utm_medium=rss&utm_campaign=cote-divoire-aip-presidentielle-2025-la-coalition-nationale-pour-la-paix-pdci-adoube-la-candidature-de-jean-louis-billon","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
"50880583","2025-10-16 05:15:26","Côte d’Ivoire-AIP/ Présidentielle 2025: Jean-Louis Billon plaide pour une urbanisation planifiée et équitable","https://www.aip.ci/265632/cote-divoire-aip-presidentielle-2025-jean-louis-billon-plaide-pour-une-urbanisation-planifiee-et-equitable/?utm_source=rss&utm_medium=rss&utm_campaign=cote-divoire-aip-presidentielle-2025-jean-louis-billon-plaide-pour-une-urbanisation-planifiee-et-equitable","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
"50881567","2025-10-16 06:09:41","Présidentielle 2025 : Jean louis BILLON promet des emplois aux jeunes","https://www.aip.ci/266326/presidentielle-2025-jean-louis-billon-promet-des-emplois-aux-jeunes/?utm_source=rss&utm_medium=rss&utm_campaign=presidentielle-2025-jean-louis-billon-promet-des-emplois-aux-jeunes","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
"50881566","2025-10-16 06:14:35","Présidentielle 2025 : Henriette Lagou à la rencontre des populations de Dimbokro","https://www.aip.ci/266329/presidentielle-2025-henriette-lagou-a-la-rencontre-des-populations-de-dimbokro/?utm_source=rss&utm_medium=rss&utm_campaign=presidentielle-2025-henriette-lagou-a-la-rencontre-des-populations-de-dimbokro","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
"50881756","2025-10-16 04:47:43","Présidentielle 2025 : Amnesty accuse le pouvoir ivoirien de réprimer les voix dissidentes","https://abidjantv.net/politique/presidentielle-2025-amnesty-accuse-le-pouvoir-ivoirien-de-reprimer-les-voix-dissidentes/?utm_source=rss&utm_medium=rss&utm_campaign=presidentielle-2025-amnesty-accuse-le-pouvoir-ivoirien-de-reprimer-les-voix-dissidentes","fr","False","","10024","AbidjanTV.net","http://abidjantv.net/"
"50881927","2025-10-16 06:23:15","FPI : Anie Rausch Gueï claque la porte après sa révocation par Affi N’Guessan","https://www.lemandatexpress.net/2025/10/16/fpi-anie-rausch-guei-claque-la-porte-apres-sa-revocation-par-affi-nguessan/","fr","False","","16151","VidoRev - Video WordPress Theme","https://www.lemandatexpress.net/"
"50881929","2025-10-16 04:08:51","Présidentielle 2025: Voici le déroulé de la visite du président Ouattara à Bondoukou","https://www.lemandatexpress.net/2025/10/16/presidentielle-2025-voici-le-deroule-de-la-visite-du-president-ouattara-a-bondoukou/","fr","False","","16151","VidoRev - Video WordPress Theme","https://www.lemandatexpress.net/"
"50881928","2025-10-16 04:55:08","Présidentielle 2025 : Le RHDP remporte la bataille des affiches dans la ville d’Abidjan","https://www.lemandatexpress.net/2025/10/16/presidentielle-2025-le-rhdp-remporte-la-bataille-des-affiches-dans-la-ville-dabidjan/","fr","False","","16151","VidoRev - Video WordPress Theme","https://www.lemandatexpress.net/"
"50882454","2025-10-16 06:22:06","Présidentielle 2025 : la direction de campagne du RHDP projette 85% des voix dans la région de Gbêkê","https://www.aip.ci/266334/presidentielle-2025-la-direction-de-campagne-du-rhdp-projette-85-des-voix-dans-la-region-de-gbeke/?utm_source=rss&utm_medium=rss&utm_campaign=presidentielle-2025-la-direction-de-campagne-du-rhdp-projette-85-des-voix-dans-la-region-de-gbeke","fr","False","","14899","AIP (Agence Ivoirienne de Presse de Côte d'Ivoire)","https://www.aip.ci"
